TARGETID,file_idx,parquet_file,row_in_file,abs_index
43153924424751480,280,train-00280-of-00396.parquet,120,72080
43153924424756558,280,train-00280-of-00396.parquet,124,72084
43153920129798496,280,train-00280-of-00396.parquet,128,72088
43153924424756557,280,train-00280-of-00396.parquet,130,72090
42090146924880039,280,train-00280-of-00396.parquet,183,72143
42090146924879233,280,train-00280-of-00396.parquet,189,72149
42090146924876413,280,train-00280-of-00396.parquet,208,72168
42090151219843199,280,train-00280-of-00396.parquet,212,72172
42090146924878220,280,train-00280-of-00396.parquet,224,72184
42090146924873467,280,train-00280-of-00396.parquet,229,72189
42090146924882037,280,train-00280-of-00396.parquet,231,72191
42090009485922339,280,train-00280-of-00396.parquet,237,72197
42090009485930992,280,train-00280-of-00396.parquet,240,72200
42090009485930692,280,train-00280-of-00396.parquet,252,72212
42090013780888611,280,train-00280-of-00396.parquet,254,72214
42090013780889732,281,train-00281-of-00396.parquet,2,72219
42090013780890837,281,train-00281-of-00396.parquet,4,72221
42090013780888696,281,train-00281-of-00396.parquet,10,72227
42090009485926891,281,train-00281-of-00396.parquet,23,72240
42090009485925955,281,train-00281-of-00396.parquet,33,72250
42090009485923013,281,train-00281-of-00396.parquet,47,72264
42090009485927357,281,train-00281-of-00396.parquet,59,72276
42090009485926448,281,train-00281-of-00396.parquet,67,72284
42090155514812957,281,train-00281-of-00396.parquet,69,72286
42090151219854572,281,train-00281-of-00396.parquet,72,72289
42090151219855425,281,train-00281-of-00396.parquet,74,72291
42090151219854013,281,train-00281-of-00396.parquet,83,72300
42090151219853328,281,train-00281-of-00396.parquet,92,72309
42090155514813995,281,train-00281-of-00396.parquet,100,72317
42090151219851924,281,train-00281-of-00396.parquet,104,72321
42090151219856923,281,train-00281-of-00396.parquet,107,72324
42090151219855845,281,train-00281-of-00396.parquet,118,72335
42090155514815707,281,train-00281-of-00396.parquet,119,72336
42090151219854190,281,train-00281-of-00396.parquet,134,72351
42090013780896557,281,train-00281-of-00396.parquet,166,72383
42090013780895463,281,train-00281-of-00396.parquet,168,72385
42090018075858286,281,train-00281-of-00396.parquet,174,72391
42090013780894600,281,train-00281-of-00396.parquet,178,72395
42090013780900695,281,train-00281-of-00396.parquet,185,72402
42090013780900678,281,train-00281-of-00396.parquet,201,72418
42090018075857309,281,train-00281-of-00396.parquet,207,72424
42090013780896365,281,train-00281-of-00396.parquet,224,72441
42090013780893863,281,train-00281-of-00396.parquet,228,72445
42090013780893203,281,train-00281-of-00396.parquet,230,72447
42090013780895821,281,train-00281-of-00396.parquet,238,72455
42090013780899906,281,train-00281-of-00396.parquet,248,72465
42090013780897104,281,train-00281-of-00396.parquet,254,72471
42090013780898884,282,train-00282-of-00396.parquet,14,72488
42090013780901183,282,train-00282-of-00396.parquet,16,72490
42090018075861836,282,train-00282-of-00396.parquet,18,72492
42090013780901419,282,train-00282-of-00396.parquet,24,72498
42090013780899782,282,train-00282-of-00396.parquet,30,72504
42090018075858072,282,train-00282-of-00396.parquet,31,72505
42090018075862209,282,train-00282-of-00396.parquet,45,72519
42090155514823767,282,train-00282-of-00396.parquet,52,72526
42090159809792091,282,train-00282-of-00396.parquet,56,72530
42090155514822968,282,train-00282-of-00396.parquet,72,72546
42090155514822967,282,train-00282-of-00396.parquet,73,72547
42090155514824175,282,train-00282-of-00396.parquet,74,72548
42090155514826259,282,train-00282-of-00396.parquet,84,72558
42090155514821627,282,train-00282-of-00396.parquet,108,72582
42090159809786817,282,train-00282-of-00396.parquet,114,72588
42090155514821179,282,train-00282-of-00396.parquet,115,72589
42090159809786432,282,train-00282-of-00396.parquet,121,72595
42090159809788222,282,train-00282-of-00396.parquet,127,72601
42090022370837645,282,train-00282-of-00396.parquet,150,72624
42090018075869115,282,train-00282-of-00396.parquet,154,72628
42090022370827977,282,train-00282-of-00396.parquet,162,72636
42090018075862276,282,train-00282-of-00396.parquet,163,72637
42090022370827220,282,train-00282-of-00396.parquet,165,72639
42090018075868537,282,train-00282-of-00396.parquet,170,72644
42090018075865346,282,train-00282-of-00396.parquet,182,72656
42090018075865347,282,train-00282-of-00396.parquet,184,72658
42090018075869229,282,train-00282-of-00396.parquet,194,72668
42090022370834644,282,train-00282-of-00396.parquet,221,72695
42090022370830519,282,train-00282-of-00396.parquet,228,72702
42090018075867344,282,train-00282-of-00396.parquet,249,72723
42090018075866527,283,train-00283-of-00396.parquet,0,72731
42090018075864486,283,train-00283-of-00396.parquet,6,72737
42090164104747188,283,train-00283-of-00396.parquet,30,72761
42090164104747707,283,train-00283-of-00396.parquet,35,72766
43153774100893657,283,train-00283-of-00396.parquet,36,72767
42090164104748908,283,train-00283-of-00396.parquet,37,72768
42090164104747709,283,train-00283-of-00396.parquet,38,72769
42090164104747708,283,train-00283-of-00396.parquet,41,72772
43153774100893659,283,train-00283-of-00396.parquet,42,72773
42090164104746942,283,train-00283-of-00396.parquet,56,72787
43153769805933653,283,train-00283-of-00396.parquet,57,72788
43153774100894722,283,train-00283-of-00396.parquet,91,72822
42090164104746907,283,train-00283-of-00396.parquet,99,72830
42090164104748833,283,train-00283-of-00396.parquet,104,72835
42090164104746321,283,train-00283-of-00396.parquet,106,72837
42090164104748832,283,train-00283-of-00396.parquet,111,72842
43153774100895326,283,train-00283-of-00396.parquet,136,72867
43153769805933447,283,train-00283-of-00396.parquet,138,72869
43153769805932582,283,train-00283-of-00396.parquet,147,72878
43153774100895325,283,train-00283-of-00396.parquet,149,72880
42090164104748494,283,train-00283-of-00396.parquet,157,72888
43153769805937566,283,train-00283-of-00396.parquet,159,72890
42090164104747415,283,train-00283-of-00396.parquet,165,72896
42090164104747416,283,train-00283-of-00396.parquet,167,72898
43153769805939404,283,train-00283-of-00396.parquet,174,72905
42090026665796172,283,train-00283-of-00396.parquet,188,72919
43153774100892782,283,train-00283-of-00396.parquet,193,72924
43153774100891980,283,train-00283-of-00396.parquet,207,72938
42090026665790421,283,train-00283-of-00396.parquet,220,72951
42090026665790421,283,train-00283-of-00396.parquet,221,72952
43153636661937766,283,train-00283-of-00396.parquet,250,72981
43153632366983809,283,train-00283-of-00396.parquet,253,72984
43153636661937765,283,train-00283-of-00396.parquet,254,72985
43153636661937763,283,train-00283-of-00396.parquet,255,72986
43153632366983539,284,train-00284-of-00396.parquet,27,73015
43153774100899438,284,train-00284-of-00396.parquet,37,73025
43153778395869245,284,train-00284-of-00396.parquet,51,73039
43153774100898151,284,train-00284-of-00396.parquet,57,73045
43153774100899741,284,train-00284-of-00396.parquet,60,73048
43153774100899740,284,train-00284-of-00396.parquet,62,73050
43153774100900374,284,train-00284-of-00396.parquet,74,73062
43153774100908767,284,train-00284-of-00396.parquet,75,73063
43153774100904436,284,train-00284-of-00396.parquet,94,73082
43153774100908438,284,train-00284-of-00396.parquet,95,73083
43153774100907505,284,train-00284-of-00396.parquet,104,73092
43153778395862104,284,train-00284-of-00396.parquet,122,73110
43153774100908559,284,train-00284-of-00396.parquet,127,73115
43153778395867267,284,train-00284-of-00396.parquet,131,73119
43153774100906543,284,train-00284-of-00396.parquet,148,73136
43153636661953359,284,train-00284-of-00396.parquet,176,73164
43153640956909196,284,train-00284-of-00396.parquet,229,73217
43153640956914503,284,train-00284-of-00396.parquet,238,73226
43153636661947964,284,train-00284-of-00396.parquet,239,73227
43153782690837923,284,train-00284-of-00396.parquet,245,73233
43153782690842315,285,train-00285-of-00396.parquet,6,73251
43153778395879280,285,train-00285-of-00396.parquet,15,73260
43153782690827488,285,train-00285-of-00396.parquet,19,73264
43153782690827490,285,train-00285-of-00396.parquet,22,73267
43153782690836225,285,train-00285-of-00396.parquet,34,73279
43153778395876242,285,train-00285-of-00396.parquet,38,73283
43153782690834931,285,train-00285-of-00396.parquet,39,73284
43153782690843761,285,train-00285-of-00396.parquet,41,73286
43153778395879432,285,train-00285-of-00396.parquet,47,73292
43153782690836658,285,train-00285-of-00396.parquet,95,73340
43153645251883759,285,train-00285-of-00396.parquet,115,73360
43153645251881964,285,train-00285-of-00396.parquet,116,73361
43153645251877372,285,train-00285-of-00396.parquet,131,73376
43153640956924025,285,train-00285-of-00396.parquet,135,73380
43153645251876998,285,train-00285-of-00396.parquet,141,73386
43153645251879736,285,train-00285-of-00396.parquet,149,73394
43153786985797514,285,train-00285-of-00396.parquet,171,73416
43153786985793835,285,train-00285-of-00396.parquet,197,73442
42090009485923551,285,train-00285-of-00396.parquet,203,73448
42090009485931078,285,train-00285-of-00396.parquet,204,73449
42090009485925989,285,train-00285-of-00396.parquet,211,73456
42090009485926752,285,train-00285-of-00396.parquet,212,73457
42089876341934911,285,train-00285-of-00396.parquet,228,73473
42089872046973158,285,train-00285-of-00396.parquet,235,73480
42089872046972818,285,train-00285-of-00396.parquet,238,73483
42089876341934569,285,train-00285-of-00396.parquet,249,73494
42089876341935520,286,train-00286-of-00396.parquet,12,73514
42089872046970066,286,train-00286-of-00396.parquet,20,73522
42089876341934240,286,train-00286-of-00396.parquet,46,73548
42089872046967370,286,train-00286-of-00396.parquet,51,73553
42089872046973938,286,train-00286-of-00396.parquet,54,73556
42089872046971445,286,train-00286-of-00396.parquet,57,73559
42089872046970130,286,train-00286-of-00396.parquet,71,73573
42089734608008915,286,train-00286-of-00396.parquet,125,73627
42090018075862555,286,train-00286-of-00396.parquet,140,73642
42090018075861993,286,train-00286-of-00396.parquet,141,73643
42090013780898664,286,train-00286-of-00396.parquet,145,73647
42090018075855385,286,train-00286-of-00396.parquet,161,73663
42089876341939673,286,train-00286-of-00396.parquet,165,73667
42089876341944368,286,train-00286-of-00396.parquet,181,73683
42089880636907356,286,train-00286-of-00396.parquet,197,73699
42089876341939519,286,train-00286-of-00396.parquet,202,73704
42089876341942562,286,train-00286-of-00396.parquet,203,73705
42089876341937362,286,train-00286-of-00396.parquet,206,73708
42089880636907286,286,train-00286-of-00396.parquet,218,73720
42089880636904081,286,train-00286-of-00396.parquet,243,73745
42089876341939941,286,train-00286-of-00396.parquet,246,73748
42089880636904082,286,train-00286-of-00396.parquet,251,73753
42089880636902930,287,train-00287-of-00396.parquet,9,73768
42089880636902936,287,train-00287-of-00396.parquet,11,73770
42089876341942886,287,train-00287-of-00396.parquet,16,73775
42089876341944546,287,train-00287-of-00396.parquet,18,73777
42089880636908617,287,train-00287-of-00396.parquet,26,73785
42089876341939252,287,train-00287-of-00396.parquet,32,73791
42089876341939213,287,train-00287-of-00396.parquet,37,73796
42089876341938289,287,train-00287-of-00396.parquet,42,73801
42089880636908890,287,train-00287-of-00396.parquet,52,73811
42089880636903232,287,train-00287-of-00396.parquet,55,73814
42089876341941549,287,train-00287-of-00396.parquet,60,73819
42089876341943304,287,train-00287-of-00396.parquet,78,73837
42089876341944200,287,train-00287-of-00396.parquet,84,73843
42089876341940837,287,train-00287-of-00396.parquet,90,73849
42089738902987816,287,train-00287-of-00396.parquet,103,73862
42089743197955491,287,train-00287-of-00396.parquet,115,73874
42089743197954747,287,train-00287-of-00396.parquet,116,73875
42089743197949348,287,train-00287-of-00396.parquet,117,73876
42089738902989189,287,train-00287-of-00396.parquet,125,73884
42089743197955596,287,train-00287-of-00396.parquet,126,73885
42089743197956297,287,train-00287-of-00396.parquet,131,73890
42090018075863283,287,train-00287-of-00396.parquet,133,73892
42090018075863284,287,train-00287-of-00396.parquet,134,73893
42090018075864188,287,train-00287-of-00396.parquet,135,73894
42090022370834284,287,train-00287-of-00396.parquet,162,73921
42090022370838706,287,train-00287-of-00396.parquet,173,73932
42089884931881064,287,train-00287-of-00396.parquet,198,73957
42089880636916457,287,train-00287-of-00396.parquet,212,73971
42089884931883814,287,train-00287-of-00396.parquet,216,73975
42089880636917016,287,train-00287-of-00396.parquet,224,73983
42089880636912225,287,train-00287-of-00396.parquet,247,74006
42089884931883243,287,train-00287-of-00396.parquet,255,74014
42089880636915607,288,train-00288-of-00396.parquet,16,74032
42089884931878659,288,train-00288-of-00396.parquet,20,74036
42089884931873275,288,train-00288-of-00396.parquet,24,74040
42089884931873138,288,train-00288-of-00396.parquet,29,74045
42089884931874908,288,train-00288-of-00396.parquet,32,74048
42089884931877773,288,train-00288-of-00396.parquet,46,74062
42089880636916434,288,train-00288-of-00396.parquet,69,74085
42089884931884171,288,train-00288-of-00396.parquet,124,74140
42089884931871926,288,train-00288-of-00396.parquet,128,74144
42089884931879066,288,train-00288-of-00396.parquet,131,74147
42090026665795503,288,train-00288-of-00396.parquet,163,74179
43153632366986964,288,train-00288-of-00396.parquet,168,74184
43159129925118241,288,train-00288-of-00396.parquet,181,74197
42090026665794117,288,train-00288-of-00396.parquet,188,74204
43159129925118499,288,train-00288-of-00396.parquet,189,74205
43159129925120282,288,train-00288-of-00396.parquet,192,74208
42089884931889425,288,train-00288-of-00396.parquet,252,74268
42089889226839907,289,train-00289-of-00396.parquet,12,74285
42089889226839906,289,train-00289-of-00396.parquet,13,74286
42089889226838706,289,train-00289-of-00396.parquet,18,74291
42089889226837250,289,train-00289-of-00396.parquet,23,74296
42089889226841754,289,train-00289-of-00396.parquet,27,74300
42089884931889320,289,train-00289-of-00396.parquet,36,74309
42089884931889583,289,train-00289-of-00396.parquet,53,74326
42089889226843682,289,train-00289-of-00396.parquet,54,74327
43158996781126430,289,train-00289-of-00396.parquet,63,74336
42089889226839145,289,train-00289-of-00396.parquet,109,74382
42089889226841518,289,train-00289-of-00396.parquet,122,74395
42089889226841271,289,train-00289-of-00396.parquet,136,74409
42089751787886985,289,train-00289-of-00396.parquet,138,74411
43158992486174014,289,train-00289-of-00396.parquet,145,74418
43158992486174013,289,train-00289-of-00396.parquet,146,74419
42089751787891391,289,train-00289-of-00396.parquet,151,74424
43158992486173390,289,train-00289-of-00396.parquet,154,74427
43159134220082120,289,train-00289-of-00396.parquet,170,74443
43159138515045830,289,train-00289-of-00396.parquet,176,74449
43159134220087676,289,train-00289-of-00396.parquet,185,74458
43159134220088759,289,train-00289-of-00396.parquet,190,74463
43159138515045742,289,train-00289-of-00396.parquet,193,74466
43159138515041335,289,train-00289-of-00396.parquet,196,74469
43159134220094645,289,train-00289-of-00396.parquet,206,74479
43159134220094299,289,train-00289-of-00396.parquet,215,74488
43159001076097990,289,train-00289-of-00396.parquet,227,74500
43158996781131097,289,train-00289-of-00396.parquet,244,74517
43158996781129805,289,train-00289-of-00396.parquet,249,74522
43159001076100487,290,train-00290-of-00396.parquet,5,74535
43158996781142790,290,train-00290-of-00396.parquet,31,74561
43159001076095553,290,train-00290-of-00396.parquet,46,74576
43158996781137883,290,train-00290-of-00396.parquet,47,74577
43159001076091529,290,train-00290-of-00396.parquet,50,74580
43159001076096836,290,train-00290-of-00396.parquet,53,74583
43158996781132472,290,train-00290-of-00396.parquet,68,74598
43159001076093543,290,train-00290-of-00396.parquet,85,74615
43159138515062717,290,train-00290-of-00396.parquet,90,74620
43159138515062189,290,train-00290-of-00396.parquet,97,74627
43159138515062541,290,train-00290-of-00396.parquet,108,74638
43159001076108372,290,train-00290-of-00396.parquet,119,74649
42089734608012049,290,train-00290-of-00396.parquet,132,74662
42089738902981528,290,train-00290-of-00396.parquet,137,74667
42089734608011570,290,train-00290-of-00396.parquet,152,74682
42089738902982739,290,train-00290-of-00396.parquet,168,74698
42089597169046704,290,train-00290-of-00396.parquet,204,74734
42089601464026246,290,train-00290-of-00396.parquet,229,74759
42089597169046884,290,train-00290-of-00396.parquet,234,74764
42089597169046646,290,train-00290-of-00396.parquet,249,74779
42089597169046913,290,train-00290-of-00396.parquet,251,74781
42089601464026673,290,train-00290-of-00396.parquet,252,74782
42089601464026438,290,train-00290-of-00396.parquet,253,74783
42089743197950631,291,train-00291-of-00396.parquet,4,74791
42089738902988073,291,train-00291-of-00396.parquet,21,74808
42089738902992264,291,train-00291-of-00396.parquet,28,74815
42089738902984531,291,train-00291-of-00396.parquet,30,74817
42089738902993020,291,train-00291-of-00396.parquet,33,74820
42089738902990929,291,train-00291-of-00396.parquet,53,74840
42089738902994470,291,train-00291-of-00396.parquet,66,74853
42089743197948221,291,train-00291-of-00396.parquet,71,74858
42089743197952130,291,train-00291-of-00396.parquet,74,74861
42089743197952048,291,train-00291-of-00396.parquet,101,74888
42089738902983434,291,train-00291-of-00396.parquet,114,74901
42089738902991062,291,train-00291-of-00396.parquet,119,74906
42089738902985747,291,train-00291-of-00396.parquet,120,74907
42089738902988340,291,train-00291-of-00396.parquet,126,74913
42089738902986828,291,train-00291-of-00396.parquet,131,74918
42089743197951759,291,train-00291-of-00396.parquet,136,74923
42089738902993490,291,train-00291-of-00396.parquet,138,74925
42089738902991457,291,train-00291-of-00396.parquet,147,74934
42089738902990207,291,train-00291-of-00396.parquet,149,74936
42089738902985858,291,train-00291-of-00396.parquet,162,74949
42089738902986025,291,train-00291-of-00396.parquet,169,74956
42089738902984980,291,train-00291-of-00396.parquet,178,74965
42089738902988866,291,train-00291-of-00396.parquet,182,74969
42089738902993710,291,train-00291-of-00396.parquet,187,74974
42089738902988867,291,train-00291-of-00396.parquet,188,74975
42089738902988917,291,train-00291-of-00396.parquet,191,74978
42089601464030759,291,train-00291-of-00396.parquet,200,74987
42089601464032948,291,train-00291-of-00396.parquet,204,74991
42089601464031085,291,train-00291-of-00396.parquet,211,74998
42089605758997369,291,train-00291-of-00396.parquet,214,75001
42089601464031706,291,train-00291-of-00396.parquet,218,75005
42089601464028082,291,train-00291-of-00396.parquet,223,75010
42089601464027665,291,train-00291-of-00396.parquet,232,75019
42089605758979419,291,train-00291-of-00396.parquet,238,75025
42089601464028744,291,train-00291-of-00396.parquet,240,75027
42089601464029248,291,train-00291-of-00396.parquet,243,75030
42089601464030880,292,train-00292-of-00396.parquet,1,75045
42089605758993650,292,train-00292-of-00396.parquet,3,75047
42089605759001351,292,train-00292-of-00396.parquet,4,75048
42089601464026861,292,train-00292-of-00396.parquet,10,75054
42089601464030422,292,train-00292-of-00396.parquet,24,75068
42089743197962287,292,train-00292-of-00396.parquet,27,75071
42089747492926848,292,train-00292-of-00396.parquet,28,75072
42089747492926847,292,train-00292-of-00396.parquet,30,75074
42089743197961856,292,train-00292-of-00396.parquet,31,75075
42089747492917685,292,train-00292-of-00396.parquet,43,75087
42089747492927040,292,train-00292-of-00396.parquet,46,75090
42089747492920343,292,train-00292-of-00396.parquet,53,75097
42089747492926711,292,train-00292-of-00396.parquet,64,75108
42089747492920659,292,train-00292-of-00396.parquet,99,75143
42089747492924806,292,train-00292-of-00396.parquet,107,75151
42089747492918999,292,train-00292-of-00396.parquet,112,75156
42089743197961786,292,train-00292-of-00396.parquet,120,75164
42089743197961785,292,train-00292-of-00396.parquet,129,75173
42089747492926657,292,train-00292-of-00396.parquet,141,75185
42089743197962252,292,train-00292-of-00396.parquet,144,75188
42089747492924064,292,train-00292-of-00396.parquet,158,75202
42089747492919553,292,train-00292-of-00396.parquet,163,75207
42089747492923073,292,train-00292-of-00396.parquet,168,75212
42089747492916670,292,train-00292-of-00396.parquet,186,75230
42089743197961769,292,train-00292-of-00396.parquet,210,75254
42089743197959582,292,train-00292-of-00396.parquet,227,75271
42089743197961740,292,train-00292-of-00396.parquet,239,75283
42089743197962302,292,train-00292-of-00396.parquet,240,75284
42089605759002943,292,train-00292-of-00396.parquet,250,75294
42089610053970748,292,train-00292-of-00396.parquet,254,75298
42089610053966510,293,train-00293-of-00396.parquet,13,75314
42089610053966133,293,train-00293-of-00396.parquet,30,75331
42089605759008485,293,train-00293-of-00396.parquet,33,75334
42089605759009999,293,train-00293-of-00396.parquet,46,75347
42089605759005456,293,train-00293-of-00396.parquet,49,75350
42089605759006751,293,train-00293-of-00396.parquet,50,75351
42089610053974101,293,train-00293-of-00396.parquet,55,75356
42089610053962832,293,train-00293-of-00396.parquet,97,75398
42089610053970393,293,train-00293-of-00396.parquet,108,75409
42089751787886393,293,train-00293-of-00396.parquet,117,75418
43158992486171156,293,train-00293-of-00396.parquet,132,75433
43158992486171158,293,train-00293-of-00396.parquet,136,75437
42089751787889955,293,train-00293-of-00396.parquet,146,75447
42089751787889526,293,train-00293-of-00396.parquet,158,75459
43158859342173376,293,train-00293-of-00396.parquet,164,75465
42089751787884387,293,train-00293-of-00396.parquet,177,75478
42089747492930883,293,train-00293-of-00396.parquet,179,75480
42089751787890915,293,train-00293-of-00396.parquet,181,75482
42089751787883655,293,train-00293-of-00396.parquet,186,75487
43158855047219436,293,train-00293-of-00396.parquet,249,75550
42089751787883794,293,train-00293-of-00396.parquet,251,75552
42089751787884903,293,train-00293-of-00396.parquet,254,75555
43158855047214490,294,train-00294-of-00396.parquet,7,75565
42089751787887545,294,train-00294-of-00396.parquet,10,75568
43158855047222555,294,train-00294-of-00396.parquet,16,75574
43158855047213978,294,train-00294-of-00396.parquet,21,75579
42089614348928348,294,train-00294-of-00396.parquet,38,75596
42089614348932332,294,train-00294-of-00396.parquet,52,75610
42089614348932333,294,train-00294-of-00396.parquet,53,75611
43158717608264158,294,train-00294-of-00396.parquet,98,75656
43159001076093544,294,train-00294-of-00396.parquet,109,75667
43158996781139191,294,train-00294-of-00396.parquet,124,75682
43158996781139192,294,train-00294-of-00396.parquet,125,75683
43158859342186762,294,train-00294-of-00396.parquet,139,75697
43158859342188139,294,train-00294-of-00396.parquet,141,75699
43158859342184683,294,train-00294-of-00396.parquet,143,75701
43153928719718386,294,train-00294-of-00396.parquet,182,75740
43153928719719164,294,train-00294-of-00396.parquet,186,75744
43153924424764100,294,train-00294-of-00396.parquet,196,75754
43153928719716372,294,train-00294-of-00396.parquet,203,75761
43153928719715455,294,train-00294-of-00396.parquet,207,75765
43153786985807536,294,train-00294-of-00396.parquet,222,75780
43153786985807570,294,train-00294-of-00396.parquet,226,75784
43153786985810356,294,train-00294-of-00396.parquet,230,75788
43153928719722070,294,train-00294-of-00396.parquet,242,75800
43153928719727629,294,train-00294-of-00396.parquet,255,75813
43153928719723825,294,train-00294-of-00396.parquet,256,75814
43153928719723763,295,train-00295-of-00396.parquet,3,75818
43153928719722038,295,train-00295-of-00396.parquet,4,75819
43153928719722096,295,train-00295-of-00396.parquet,11,75826
43153933014682998,295,train-00295-of-00396.parquet,28,75843
43153791280775003,295,train-00295-of-00396.parquet,33,75848
43153791280770210,295,train-00295-of-00396.parquet,34,75849
43153645251885664,295,train-00295-of-00396.parquet,41,75856
43153645251889009,295,train-00295-of-00396.parquet,52,75867
43153645251890587,295,train-00295-of-00396.parquet,56,75871
43153645251890536,295,train-00295-of-00396.parquet,62,75877
43153786985811110,295,train-00295-of-00396.parquet,76,75891
43153791280763048,295,train-00295-of-00396.parquet,81,75896
43153791280760271,295,train-00295-of-00396.parquet,115,75930
43153786985801954,295,train-00295-of-00396.parquet,120,75935
43153786985810504,295,train-00295-of-00396.parquet,143,75958
43153786985797769,295,train-00295-of-00396.parquet,146,75961
43153786985806593,295,train-00295-of-00396.parquet,151,75966
43153653841809570,295,train-00295-of-00396.parquet,166,75981
43153653841809666,295,train-00295-of-00396.parquet,168,75983
43153649546843664,295,train-00295-of-00396.parquet,189,76004
43153653841806941,295,train-00295-of-00396.parquet,196,76011
43153645251892135,295,train-00295-of-00396.parquet,198,76013
43153653841809286,295,train-00295-of-00396.parquet,210,76025
43153649546851653,295,train-00295-of-00396.parquet,218,76033
43153653841806506,295,train-00295-of-00396.parquet,222,76037
43153649546842864,295,train-00295-of-00396.parquet,224,76039
43153649546841342,295,train-00295-of-00396.parquet,226,76041
43153649546841859,295,train-00295-of-00396.parquet,233,76048
43153649546854805,295,train-00295-of-00396.parquet,239,76054
43153791280760280,296,train-00296-of-00396.parquet,8,76080
43153795575731200,296,train-00296-of-00396.parquet,13,76085
43153791280777543,296,train-00296-of-00396.parquet,20,76092
43153795575732800,296,train-00296-of-00396.parquet,23,76095
43153795575737004,296,train-00296-of-00396.parquet,28,76100
43153791280779794,296,train-00296-of-00396.parquet,29,76101
43153795575730733,296,train-00296-of-00396.parquet,38,76110
43153795575727676,296,train-00296-of-00396.parquet,40,76112
43153795575731802,296,train-00296-of-00396.parquet,50,76122
43153795575727884,296,train-00296-of-00396.parquet,63,76135
43153795575728328,296,train-00296-of-00396.parquet,69,76141
43153791280773289,296,train-00296-of-00396.parquet,99,76171
43153795575732850,296,train-00296-of-00396.parquet,102,76174
43153795575736614,296,train-00296-of-00396.parquet,126,76198
43153653841821128,296,train-00296-of-00396.parquet,174,76246
43153658136779922,296,train-00296-of-00396.parquet,184,76256
43153653841821129,296,train-00296-of-00396.parquet,186,76258
43153653841827354,296,train-00296-of-00396.parquet,194,76266
43153658136786071,296,train-00296-of-00396.parquet,198,76270
43153653841817689,296,train-00296-of-00396.parquet,212,76284
43153658136780248,296,train-00296-of-00396.parquet,247,76319
43153653841821073,296,train-00296-of-00396.parquet,248,76320
43153658136780544,296,train-00296-of-00396.parquet,254,76326
43153653841820134,297,train-00297-of-00396.parquet,2,76331
43153653841827501,297,train-00297-of-00396.parquet,4,76333
43153658136780059,297,train-00297-of-00396.parquet,6,76335
43153653841813771,297,train-00297-of-00396.parquet,17,76346
43153653841813854,297,train-00297-of-00396.parquet,26,76355
43153658136782051,297,train-00297-of-00396.parquet,37,76366
43153658136780585,297,train-00297-of-00396.parquet,43,76372
43153795575742434,297,train-00297-of-00396.parquet,52,76381
43153658136790310,297,train-00297-of-00396.parquet,64,76393
43153662431744573,297,train-00297-of-00396.parquet,65,76394
43153658136792531,297,train-00297-of-00396.parquet,71,76400
43153658136794726,297,train-00297-of-00396.parquet,83,76412
43159001076103426,297,train-00297-of-00396.parquet,89,76418
43159001076103425,297,train-00297-of-00396.parquet,91,76420
43159142810015483,297,train-00297-of-00396.parquet,127,76456
43159001076114044,297,train-00297-of-00396.parquet,160,76489
43159005371062262,297,train-00297-of-00396.parquet,166,76495
43159005371071866,297,train-00297-of-00396.parquet,173,76502
43159005371060038,297,train-00297-of-00396.parquet,180,76509
43159005371060843,297,train-00297-of-00396.parquet,195,76524
43159005371075294,297,train-00297-of-00396.parquet,201,76530
43159005371072787,297,train-00297-of-00396.parquet,202,76531
43159005371073497,297,train-00297-of-00396.parquet,207,76536
43159005371067892,297,train-00297-of-00396.parquet,211,76540
43159005371079778,297,train-00297-of-00396.parquet,215,76544
43159005371075335,297,train-00297-of-00396.parquet,216,76545
43159001076108463,297,train-00297-of-00396.parquet,218,76547
43159001076107488,297,train-00297-of-00396.parquet,246,76575
43159001076109794,297,train-00297-of-00396.parquet,254,76583
43159001076110127,298,train-00298-of-00396.parquet,3,76589
43159005371079220,298,train-00298-of-00396.parquet,7,76593
43159001076110128,298,train-00298-of-00396.parquet,8,76594
43159147104990411,298,train-00298-of-00396.parquet,37,76623
43159147104996994,298,train-00298-of-00396.parquet,46,76632
43159147104985914,298,train-00298-of-00396.parquet,66,76652
43159147104997137,298,train-00298-of-00396.parquet,78,76664
43159147104985762,298,train-00298-of-00396.parquet,85,76671
43159147104991751,298,train-00298-of-00396.parquet,86,76672
43159147104986509,298,train-00298-of-00396.parquet,92,76678
43159147104997016,298,train-00298-of-00396.parquet,98,76684
43159005371079120,298,train-00298-of-00396.parquet,105,76691
43159009666038609,298,train-00298-of-00396.parquet,129,76715
43159009666040752,298,train-00298-of-00396.parquet,140,76726
43159013960992062,298,train-00298-of-00396.parquet,148,76734
43159009666034907,298,train-00298-of-00396.parquet,150,76736
43159013960991821,298,train-00298-of-00396.parquet,157,76743
43159005371080255,298,train-00298-of-00396.parquet,164,76750
43159009666045442,298,train-00298-of-00396.parquet,175,76761
43159009666044486,298,train-00298-of-00396.parquet,180,76766
43159009666033967,298,train-00298-of-00396.parquet,199,76785
43159013960992419,298,train-00298-of-00396.parquet,216,76802
43159009666036438,298,train-00298-of-00396.parquet,231,76817
43159009666035432,298,train-00298-of-00396.parquet,238,76824
43159009666041691,298,train-00298-of-00396.parquet,241,76827
43159013960989679,298,train-00298-of-00396.parquet,242,76828
